year,CTY_CODE,CTYNAME,I_1,I_2,I_3,I_4,I_5,I_6,I_7,I_8,I_9,I_10,I_11,I_12,IYR,E_1,E_2,E_3,E_4,E_5,E_6,E_7,E_8,E_9,E_10,E_11,E_12,EYR
2004,7690,Rwanda,0.474206,0.157076,0.268333,0.031582,0.12426,0.068444,0.004477,0.373834,0.439705,1.625601,0.679141,1.163955,5.410614,0.995467,0.516586,0.128458,0.779887,1.10901,1.235634,2.654008,0.481619,0.304466,0.552667,1.283272,1.158034,11.199108
2005,7690,Rwanda,0.485452,0.888208,0.65834,0.383083,0.343403,0.363809,0.298722,0.063065,0.668723,1.843784,0.120469,0.18441,6.301468,0.407582,0.667296,1.193695,1.530687,0.327241,0.43577,1.714631,1.121986,0.399171,0.971286,0.898019,0.866798,10.534162
2006,7690,Rwanda,0.535709,0.895606,0.571245,0.479474,0.001476,0.620151,0.294347,0.581742,0.467843,2.018775,1.495264,0.891873,8.853505,1.085953,0.96451,1.604693,1.884874,1.368534,1.128773,0.380232,1.135516,0.693392,0.571557,0.416792,0.449828,11.684654
2007,7690,Rwanda,0.600586,0.596879,0.386604,1.126585,1.520423,1.223397,1.000032,0.577951,0.50986,0.866836,1.374581,2.891481,12.675215,0.26482,0.722223,0.737904,1.138504,1.584067,4.573595,0.462224,2.050619,1.730645,1.208322,1.026898,0.550232,16.050053
2008,7690,Rwanda,0.555901,0.937226,0.315433,0.616668,0.634353,0.207814,0.591695,0.255749,1.501891,2.51517,3.002543,2.569342,13.703785,3.565031,2.131178,1.211537,2.182622,1.54144,0.527154,0.553885,1.764422,3.843113,0.714783,0.825394,1.5887,20.449259
2009,7690,Rwanda,2.298485,1.666264,1.269303,1.330072,1.187288,0.770096,0.898838,1.039122,1.276611,2.560311,3.750519,1.111751,19.15866,3.045349,0.940558,1.02641,0.431149,2.698874,2.278567,1.11498,15.789044,0.985562,1.103865,1.098406,3.633191,34.145955
2010,7690,Rwanda,0.640743,0.773156,0.186048,0.222354,0.553864,0.533718,1.246649,0.778991,2.878284,3.343359,6.534357,3.799875,21.491398,0.451884,1.508853,1.008075,0.157759,0.911333,1.618335,12.99813,2.210916,0.598135,1.829952,6.523585,0.791217,30.608174
2011,7690,Rwanda,1.801565,1.257488,1.24989,0.53266,1.049746,2.623091,1.207915,2.138554,2.897797,3.80369,9.146628,3.148864,30.857888,5.983717,0.798708,2.706705,0.344523,0.485718,1.073232,2.256401,51.917147,0.753538,49.033496,3.640677,0.624387,119.618249
2012,7690,Rwanda,6.090661,1.553101,1.454126,2.657487,1.375294,0.369668,0.642599,0.160836,2.416255,1.959264,7.729066,6.87831,33.286667,1.026879,2.51464,3.086152,1.304759,7.638005,1.063581,5.591066,2.134206,1.62625,3.107068,0.55436,0.843026,30.489992
2013,7690,Rwanda,4.520326,1.461931,2.537606,0.856194,1.078015,2.677547,0,0,0,0,0,0,13.131619,0.519861,0.99526,2.275888,3.077219,6.337174,1.264425,0,0,0,0,0,0,14.469827
2001,7700,Somalia,0,0,0,0,0,0,0,0.1,0,0,0.1,0.1,0.3,0.1,0,0.5,0.1,0.4,0.7,0,1.2,1,0.4,0.2,2,6.6
2002,7700,Somalia,0.2,0,0,0,0,0.1,0,0,0,0,0,0,0.3,0.5,0.1,0.7,0.4,0.6,0,0.2,0.1,0.3,2.5,0.1,0.6,6.1
2003,7700,Somalia,0.024175,0.0121,0.003716,0.01832,0.043745,0.000314,0.02548,0.0088,0.011384,0.017618,0,0.01753,0.183182,0.187651,0.06208,0.100164,0.156443,2.397143,0.737294,0.568216,0.057774,0.202734,1.299758,0.115824,1.135296,7.020377
2004,7700,Somalia,0.016609,0.080923,0.010167,0.005735,0.01437,0.171814,0.004978,0.012,0,0.158772,0.060016,0.139151,0.674535,0.057848,0.24399,0.130515,0.327408,0.959071,0.179818,1.501014,1.93476,0.455267,1.094528,1.784248,0.465169,9.133636
2005,7700,Somalia,0.000336,0.0009,0.079961,0,0.012987,0.008796,0.113323,0.007544,0.031613,0.000319,0.03952,0.012339,0.307638,0.902749,0.785377,0.812311,0.489237,0.035336,0.14366,1.676585,0.969075,1.486024,0.359551,0.065991,1.105608,8.831504
2006,7700,Somalia,0.17613,0.010459,0.010522,0.014396,0.003365,0,0.060179,0.006965,0.076338,0.017653,0,0.011555,0.387562,2.041045,1.250316,2.394163,3.85232,2.413036,0.359554,1.209562,2.885712,2.228704,0.466032,0.415177,0.429835,19.945456
2007,7700,Somalia,0.00036,0.013645,0.043429,0.028412,0.022719,0.02582,0.002719,0.012475,0.011375,0,0.014183,0,0.175137,0.347238,0.071007,0.706746,0.056701,4.391513,2.182976,0.760635,1.256509,2.275919,5.994051,1.721736,0.928587,20.693618
2008,7700,Somalia,0.00226,0.003338,0.009181,0.005626,0.022815,0.033146,0.020712,0.027299,0.001678,0.002365,0.058519,0.019044,0.205983,4.686756,2.059709,4.050815,3.468028,3.452936,3.360501,0.860907,21.751112,0.149749,3.894057,7.723189,8.887634,64.345393
2009,7700,Somalia,0.003371,0.002759,0.006847,0.000437,0.024085,0.019844,0,0.011223,0.02398,0.043745,0.000314,0.116215,0.25282,0.161109,0.333022,2.70286,0.141503,0.17708,0.083616,0.280346,0.098426,0.078985,0.011224,0.027388,0.003909,4.099468
2010,7700,Somalia,0.002851,0.002397,0,0.000231,0.000173,0.022336,0.000343,0.005916,0.095956,0,0.002374,0.006955,0.139532,0.04992,0.004769,0.03607,0.01269,0.01748,0.025275,0.328814,0.578084,0.032147,0.090381,0.016185,0.266064,1.457879
2011,7700,Somalia,0.002115,0.197173,0,0.228149,0.286736,0.051275,0.000012,0.074261,0.213481,0.022946,0.012237,0.01691,1.105295,0.268616,0.083958,0.053399,0.304764,0.232535,0.039989,0.089847,3.656056,0.579974,0.404781,0.047128,0.320496,6.081543
2012,7700,Somalia,0.206979,0.001471,0.08714,0.113212,0.074455,0.212642,0.064535,0.052271,0.003112,0.080183,0.023736,0.055901,0.975637,1.478272,4.332831,4.094964,0.879878,0.601992,0.74735,0.850077,0.035726,0.939321,0.41843,0.118972,2.23674,16.734553
2013,7700,Somalia,0.009085,0.081326,0.28192,0.101267,0.004376,0.002053,0,0,0,0,0,0,0.480027,0.33928,0.820973,0.12527,0.929311,3.654618,1.575766,0,0,0,0,0,0,7.445218
2003,7740,Ethiopia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2001,7741,Eritrea,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3,2.9,1,0.4,0.4,0.6,0.5,4.6,3.3,4.1,0.6,1.9,21.6
2002,7741,Eritrea,0,0.1,0,0,0,0,0,0.1,0,0,0,0,0.2,6.4,0.6,0.4,0.4,1,0.8,0.5,1.1,7.1,0.4,3.1,7,28.8
2003,7741,Eritrea,0.00285,0.101992,0.000968,0.014259,0,0.04928,0,0.029775,0,0.0235,0.011915,0.016875,0.251414,5.619078,0.620185,0.412505,35.758443,4.648263,8.946209,3.545443,4.950526,6.421189,10.982724,0.760023,4.451402,87.11599
2004,7741,Eritrea,0.130782,0.014492,0.070233,0.000687,0.014707,0.017776,0,0.012552,0,0.004696,0,0.20105,0.466975,2.476967,5.236723,5.090541,5.936144,3.069931,7.011049,2.072023,2.774122,10.809776,4.103438,1.226924,4.165099,53.972737
2005,7741,Eritrea,0.128883,0.034087,0.000645,0.020792,0.342,0.017443,0.18,0.025702,0.159141,0.241448,0.017705,0.101555,1.269401,0.687369,7.453301,2.427857,4.189307,0.725938,7.349396,1.064406,1.889259,2.46465,0.354056,2.146484,0.306688,31.058711
2006,7741,Eritrea,0.003825,0.113115,0.03791,0.137809,0.160177,0.001555,0.234558,0.050898,0.003839,0.0034,0.103643,0.006896,0.857625,0.24367,0.384743,0.130755,0.416667,0.838294,0.264319,4.356646,0.629441,0.232209,0.998439,0.250136,0.102245,8.847564
2007,7741,Eritrea,0.007231,0.006513,0.171686,0.011709,0,0.002131,0.0236,0,0,0.199707,0.005141,0.003524,0.431242,0.111954,0.150248,0.183193,0.197468,0.066377,0.163455,1.621224,2.422056,0.225404,0.599132,0.241976,0.130339,6.112826
2008,7741,Eritrea,0.024496,0.003063,0,0,0.072865,0.015869,0,0,0.005294,0,0.003828,0.003388,0.128803,0.124563,0.126108,1.245882,6.366085,0.371534,0.092129,0.036811,5.740991,0.310362,0.086549,0.064493,0.306954,14.872461
2009,7741,Eritrea,0.08516,0.379234,0.01071,0,0.030048,0,0.00463,0,0,0.015543,0,0,0.525325,0.138229,4.048185,0.399314,0.051587,0.137503,0.017724,1.357569,0.146335,0.028496,0.054745,0.15996,0.19543,6.735077
2010,7741,Eritrea,0,0.001199,0.029856,0,0.004585,0.04986,0.000983,0.000447,0.003124,0.005922,0.005526,0.000763,0.102265,0.051921,0.135274,0.040847,0.52896,0.091018,0.055904,0.153113,0.054413,0.579967,0.238696,0.27618,0.178274,2.384567
2011,7741,Eritrea,0.030058,0.036994,0.02226,0.01589,0.000046,0.000853,0.024921,0.00316,0.0002,0.00004,0.005517,0.000528,0.140467,0.214771,0.183938,0.946099,0.19,0.360291,0.110085,0.135276,1.265538,0.13643,0.10735,0.527816,0.073009,4.250603
2012,7741,Eritrea,0.006647,0.000108,0.02734,0.000122,0.035323,0.067779,0.011751,0.011024,0.005702,0.019315,0,0.014854,0.199965,0.283491,1.006367,0.130926,0.091152,0.315624,0.884688,0.149091,0.368296,0.169432,1.075347,1.065692,0.315253,5.855359
2013,7741,Eritrea,0.031109,0,0.014919,0.01115,0.003654,0.004001,0,0,0,0,0,0,0.064833,0.248367,0.330691,0.125796,3.747568,5.221669,0.419268,0,0,0,0,0,0,10.093359
2001,7749,Ethiopia,1,0.4,2.1,3.1,3.5,2.5,2.7,2.9,2.6,2.2,3.9,2,28.9,3.8,12.8,2.6,2.8,4.8,12.9,5.6,2.7,3.3,3.2,5,1.7,61.2
2002,7749,Ethiopia,2.4,1.5,3.8,2.1,2.2,2.2,2.8,1.6,2,1.3,1.2,2.6,25.7,1.6,1.2,2.6,2,1.8,4.1,3,25.5,3,2.8,6.3,6.5,60.4
2003,7749,Ethiopia,1.504686,2.323081,1.987871,3.746899,4.890994,2.175978,3.33453,3.112454,2.88295,1.812699,1.050542,1.672944,30.495628,14.694513,8.471025,25.836926,7.489987,26.710258,13.872919,18.796546,28.10482,24.752871,29.68472,198.738518,11.974197,409.1273
2004,7749,Ethiopia,1.499459,1.349121,1.770361,3.482006,3.811271,5.871068,5.218252,5.614053,3.66423,4.134014,2.63381,2.119258,41.166903,8.725303,9.800978,9.151998,15.301025,25.970023,110.186851,63.864237,14.500753,20.864922,5.534726,10.434839,8.331469,302.667124
2005,7749,Ethiopia,2.088063,2.451539,5.089572,6.900926,6.216461,5.541395,8.116864,8.803533,3.915717,8.101625,3.025368,1.55119,61.802253,9.988988,12.919563,17.304996,19.542669,24.528965,118.733601,58.349662,8.499238,27.143936,34.384073,63.672032,60.568089,455.635812
2006,7749,Ethiopia,3.008064,2.415787,5.608113,8.88911,11.63761,8.725393,7.523921,5.36649,16.384069,3.40265,4.501099,3.658135,81.120441,7.812769,19.225349,7.108353,6.345723,11.805795,5.348601,4.287529,7.787468,13.147411,26.053725,6.762086,21.5817,137.266509
2007,7749,Ethiopia,2.765859,3.726111,4.923494,6.465968,9.312759,11.130811,8.823264,15.573812,9.412382,9.731538,3.119383,3.250216,88.235597,5.103782,18.087122,4.992865,7.086068,22.541552,13.805783,6.822584,18.714312,5.283154,39.135295,5.721075,20.18467,167.478262
2008,7749,Ethiopia,3.597779,4.727275,8.669509,16.920504,16.536689,19.937274,19.434402,20.329295,17.937852,10.850483,8.683985,4.617599,152.242646,17.065835,29.542058,15.606184,49.80693,31.477253,22.062443,10.551168,13.966834,9.290666,51.506925,25.281668,25.422942,301.580906
2009,7749,Ethiopia,7.879504,4.961261,5.019898,8.675937,13.223272,11.092284,14.007949,13.236245,10.301648,9.900656,7.310129,7.302466,112.911249,24.824942,22.754814,11.060092,13.572767,9.108682,26.455702,11.123528,10.683099,33.321665,32.402225,38.591017,32.968122,266.866655
2010,7749,Ethiopia,4.866045,6.498102,8.066734,8.506196,10.606402,9.142056,13.501344,13.770523,14.744953,13.030179,13.376282,11.838169,127.946985,31.701098,36.595794,49.926376,21.251793,27.627525,13.654234,28.869399,33.3702,29.551549,98.192777,232.045645,170.373448,773.159838
2011,7749,Ethiopia,7.623021,7.107397,11.946755,11.223083,14.412256,15.841794,20.663567,16.868414,11.821109,14.111685,8.101882,4.696871,144.417834,137.467586,10.914677,18.296524,139.354589,7.365134,9.356809,145.105224,11.516191,38.24649,37.463591,97.906012,36.784103,689.77693
2012,7749,Ethiopia,4.475044,5.093957,6.571906,10.843257,16.10118,18.181886,17.44921,11.661565,13.918483,10.801581,10.691729,57.336671,183.126469,10.230187,12.142405,19.674256,50.435159,23.624214,104.342906,22.295502,130.707791,229.102057,279.499257,372.760046,19.844706,1274.658486
2013,7749,Ethiopia,8.012844,8.207658,12.492167,19.450084,40.805949,16.31335,0,0,0,0,0,0,105.282052,13.806896,7.52882,20.284485,17.888138,50.374453,12.559832,0,0,0,0,0,0,122.442624
2001,7770,Djibouti,0.1,0,0,0.2,0.1,0.2,0,0,0,0.1,0,0.2,0.9,1.7,0.6,0.8,0.9,0.3,0.8,4,5.9,0.4,1,1.4,0.8,18.6
2002,7770,Djibouti,0.1,0,0.4,0.2,0,0.3,0.2,0.2,0,0,0.4,0.1,1.9,1.2,1.3,3.5,1,2.1,0.8,4.5,14.7,10.5,0.9,10.4,7.6,58.5
2003,7770,Djibouti,0.171779,0.132153,0.003469,0.010916,0.008616,0,0,0.039821,0.055002,0.171524,0.022171,0,0.615451,2.074029,1.561398,0.884437,1.274341,0.866016,1.900446,0.495926,1.226295,8.063747,2.461464,0.898807,10.020408,31.727314
2004,7770,Djibouti,0.168308,0.079027,0.12033,0.100482,0.038166,0.182119,0.042174,0.07228,0.112428,0.06523,0.002617,0.016586,0.999747,12.393364,5.215615,1.039859,1.125951,1.264792,1.537522,7.344153,2.109192,5.49924,1.853446,1.516743,2.750177,43.650054
2005,7770,Djibouti,0.065758,0.140394,0.165132,0.317512,0.045325,0.167633,0.001203,0.076439,0.046462,0.0442,0.011739,0.019409,1.101206,1.636933,1.762613,1.655764,8.228145,1.621762,7.735798,9.982653,3.522996,6.739223,3.128418,0.842837,0.713983,47.571125
2006,7770,Djibouti,0.25,0.191713,0.135727,0.008427,0.444933,0.318431,0.145793,0.155286,0.671242,0.860487,0.028819,0.084359,3.295217,5.081517,3.179577,1.708895,2.023471,2.883794,1.493875,3.167373,2.65863,10.118499,5.750302,1.365379,8.197263,47.628575
2007,7770,Djibouti,0.203827,0.019461,0.789945,1.059164,0.295627,0.341262,0.252033,0.155019,0.031689,0.436735,0.648564,0.251224,4.48455,4.557086,0.892901,3.274647,1.53231,3.567722,1.987588,5.663398,4.162407,6.068044,9.078508,3.311504,14.837941,58.934056
2008,7770,Djibouti,0.258442,0.640251,0.610742,0.734951,0.991226,0.861668,0.599512,0.018922,0.119569,0.900087,0.042737,1.259726,7.037833,2.851953,2.074563,3.071076,5.716823,2.833023,7.271314,16.311237,15.087219,34.021741,10.891151,18.678111,22.017733,140.825944
2009,7770,Djibouti,0.009056,1.543505,0.047879,0.087903,0.059576,0.046124,0.3443,0.160838,0.276684,0.144405,0.140967,0.041077,2.902314,17.684517,13.064468,22.71695,5.071125,16.3363,26.090629,17.809011,9.380032,31.316325,24.896046,7.174271,4.94331,196.482984
2010,7770,Djibouti,0.210364,0.181364,0.136462,0.014544,0.014947,0.539679,0.057789,0.142285,0.216483,0.096325,0.007192,1.375662,2.993096,4.596753,9.877631,27.380313,18.730075,14.394881,11.596623,7.495543,11.382812,6.191909,4.969094,2.685582,3.491843,122.793059
2011,7770,Djibouti,0.003429,0.049918,0.062438,0.500463,0.140859,0.385507,0.329713,0.777635,0.359716,0.39493,0.53475,0.513734,4.053092,4.397281,13.495184,3.075791,28.722343,10.615245,25.032572,5.64779,7.691713,9.371846,9.259854,6.580535,5.285346,129.1755
2012,7770,Djibouti,1.27969,2.278005,1.144676,0.567523,2.145024,0.871664,0.888595,0.581787,0.493862,1.241246,0.267114,0.09045,11.849636,12.048101,10.368104,8.727452,6.824286,8.148969,10.903707,5.433032,10.403243,15.105342,4.133534,2.97284,23.586947,118.655557
2013,7770,Djibouti,0.144504,0.222642,0.510044,0.24315,0.491717,0.225447,0,0,0,0,0,0,1.837504,12.505628,24.735053,12.954732,10.787856,12.290725,12.592674,0,0,0,0,0,0,85.866668
2001,7780,Uganda,0.6,0.7,1.7,2.7,2.4,1.6,1.4,1.3,0.8,3.1,0.7,0.7,17.7,3.3,2.3,3.4,1.2,1.7,4.5,2.6,1.7,1.2,3.3,1.2,5.3,31.7
2002,7780,Uganda,0.4,0.8,1,1.7,0.7,1,0.7,0.9,3.3,2.5,1,1.2,15.2,3.2,1.6,2.2,1.3,1.5,1.2,1,1.4,2.1,1.4,1.8,5.3,24
2003,7780,Uganda,1.870031,2.586188,1.912974,1.800122,0.832199,1.488106,6.955052,3.277767,5.905277,5.107872,1.319106,1.775059,34.829753,2.00133,2.850012,4.511452,7.726692,1.769975,5.898688,1.877491,1.730113,3.28494,2.396357,2.941963,4.703098,41.692111
2004,7780,Uganda,2.288514,3.368331,2.000531,1.88016,3.255339,1.729226,1.953098,0.958981,2.325918,3.036442,1.44403,1.631736,25.872306,2.784684,2.107964,7.431586,4.837552,6.725703,3.949885,4.079153,7.004449,4.454716,3.465982,4.439322,12.079687,63.360683
2005,7780,Uganda,1.439963,1.226644,2.058215,2.708322,3.01614,2.241588,2.518599,2.45991,2.19922,2.736771,0.979572,2.184125,25.769069,2.867333,5.504294,5.646061,4.12861,5.923108,5.602964,9.098826,3.241875,3.449752,6.221041,3.790191,7.099597,62.573652
